name,essround,edition,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,rlgblg,rlgdgr,rlgatnd,dscrgrp,ctzcntr,brncntr,hhmmb,gndr,agea,yrbrn,maritalb,domicil,eduyrs,pdwrk,uempla,uempli,emplrel,wkhtot,hinctnta,hincfel,dweight,pweight
ESS9e01_1,9,1.1,18555,GB,0,5,180,3,3,3,3,NA,1,NA,1,3,3,3,3,3,3,3,2,NA,8,NA,NA,NA,5,5,NA,1,1,2,5,5,5,8,2,1,2,1,1,3,3,2,0,7,2,1,1,4,1,33,1985,6,3,11,1,0,0,1,66,8,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18556,GB,140,2,NA,9,8,9,1,1,2,1,3,8,10,9,7,7,8,8,1,8,10,5,5,5,10,10,8,3,3,2,5,5,5,10,6,4,3,2,3,3,3,2,0,7,2,1,2,1,1,68,1950,5,2,21,0,0,0,1,60,NA,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18588,GB,0,5,600,6,6,4,4,3,1,3,1,2,6,8,6,5,5,5,2,5,9,7,6,5,2,8,2,3,3,3,5,5,7,8,6,5,2,2,1,3,3,2,0,7,2,1,1,3,2,39,1979,3,1,13,0,0,0,NA,NA,2,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18593,GB,1200,5,60,7,8,7,1,1,3,2,3,6,6,7,4,4,5,6,1,3,8,4,4,4,5,5,5,1,1,1,9,9,9,9,6,4,3,2,1,2,3,2,2,7,2,1,1,1,2,74,1944,4,4,15,0,0,0,1,40,4,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18596,GB,120,1,NA,5,5,5,3,2,2,2,2,3,6,7,3,3,0,2,1,3,7,6,5,5,6,7,0,2,3,3,7,7,6,8,4,4,4,2,1,3,2,2,6,4,2,1,1,2,1,62,1956,1,3,10,0,0,0,1,48,1,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18610,GB,300,5,60,6,5,6,3,2,1,2,1,5,7,8,2,2,2,2,2,7,6,5,5,5,5,6,0,2,3,3,1,1,0,6,5,3,2,2,2,2,3,2,0,7,2,1,1,3,2,54,1965,4,3,12,1,0,0,1,50,NA,2,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,18660,GB,30,5,90,4,8,8,2,2,1,1,1,2,2,5,1,1,1,1,1,NA,10,1,3,3,8,10,NA,2,2,2,7,7,7,10,7,2,2,2,3,2,3,2,0,7,2,1,1,3,2,35,1983,1,2,14,1,0,0,1,29,8,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18678,GB,360,5,240,NA,NA,NA,4,NA,1,1,1,0,0,0,0,0,0,0,1,5,6,NA,NA,5,8,8,0,NA,NA,NA,NA,NA,NA,8,3,2,NA,2,2,2,3,1,5,3,2,2,2,3,1,42,1976,6,3,14,1,0,0,1,36,4,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18682,GB,15,5,20,5,5,6,2,3,3,2,2,5,9,10,5,5,5,5,1,5,10,7,7,5,9,10,5,1,1,1,10,10,10,0,4,5,2,2,3,3,3,2,5,7,2,1,1,4,2,27,1992,2,3,14,1,0,0,1,33,5,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18748,GB,60,5,180,7,8,9,3,2,1,3,2,8,9,9,6,6,3,7,1,7,8,8,8,8,9,9,2,2,2,2,8,7,6,9,6,4,4,2,1,1,3,1,7,6,2,1,1,2,1,73,1945,1,3,11,0,0,0,2,40,4,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18766,GB,30,5,180,6,7,6,4,2,2,3,2,7,8,7,5,6,8,6,1,7,10,8,8,NA,8,8,6,2,1,2,8,7,7,9,6,6,3,2,1,2,3,1,10,3,1,1,2,4,2,50,1968,1,3,10,1,0,0,1,37,NA,1,1.5281594604312894,2.468331534
ESS9e01_1,9,1.1,18775,GB,30,5,420,5,6,5,1,2,2,1,2,7,7,7,3,4,2,4,1,4,7,6,4,3,NA,8,5,2,2,2,8,8,8,7,4,1,NA,2,1,1,3,2,2,7,2,1,1,1,2,51,1967,4,4,17,1,0,0,1,37,8,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18794,GB,1200,5,60,7,7,3,3,2,4,2,4,4,8,6,2,2,2,6,1,6,7,4,5,8,8,3,1,2,2,2,7,8,6,8,5,5,2,2,1,2,3,2,2,7,2,1,1,4,1,49,1969,1,3,13,1,0,0,1,40,NA,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18828,GB,10,3,NA,8,1,3,4,2,1,1,2,0,0,7,0,2,4,4,1,5,5,4,3,3,3,4,5,1,1,1,7,7,7,5,5,0,1,2,3,5,1,2,0,7,1,1,1,1,2,64,1954,4,3,17,0,0,0,1,56,2,3,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18852,GB,120,3,NA,5,6,5,3,3,2,3,3,5,7,7,4,4,5,6,1,5,6,5,3,4,5,4,5,2,2,2,5,5,5,8,6,1,3,2,2,3,3,2,3,6,2,1,1,1,1,74,1944,6,3,14,0,0,0,1,50,7,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18863,GB,65,5,300,8,8,7,2,3,2,3,2,5,5,6,2,3,2,6,1,4,9,6,4,5,6,5,5,2,2,2,7,7,6,9,3,4,2,2,1,2,2,2,0,7,2,1,1,4,1,26,1992,6,3,16,1,0,0,1,5,8,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18905,GB,20,5,300,5,8,5,3,2,3,2,2,4,9,9,5,5,5,8,1,5,10,5,3,7,NA,4,NA,2,2,2,5,5,6,10,5,4,4,2,3,2,2,1,5,6,2,1,1,4,2,57,1961,1,3,13,1,0,0,1,30,10,1,2.0375459472417186,2.468331534
ESS9e01_1,9,1.1,18914,GB,0,1,NA,4,4,4,4,NA,NA,NA,NA,3,9,9,2,2,2,9,2,7,8,6,4,7,NA,NA,4,3,3,3,4,4,3,7,4,3,3,2,4,3,1,2,0,7,2,1,1,2,2,70,1948,1,3,10,0,0,0,1,20,5,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18927,GB,170,2,NA,7,9,8,1,2,3,2,2,5,8,9,7,7,1,9,1,10,9,8,5,9,7,7,0,2,2,2,5,6,3,8,6,4,3,2,2,4,2,1,7,3,2,1,1,1,1,86,1932,1,3,10,0,0,0,1,38,6,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,18978,GB,360,5,120,6,6,4,2,2,4,3,4,8,6,8,4,7,3,7,1,7,6,4,6,10,7,7,3,2,3,3,4,8,8,7,5,2,2,2,2,3,3,2,2,7,2,1,1,3,2,44,1975,6,2,20,1,0,0,1,20,2,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,18979,GB,240,4,600,6,8,7,1,3,5,2,5,6,6,7,2,2,4,3,1,4,6,4,0,3,8,5,10,1,1,1,10,10,10,5,7,6,5,1,3,2,3,1,6,3,2,2,2,3,1,41,1977,6,2,12,0,1,0,1,40,NA,4,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,19018,GB,60,4,60,8,3,7,4,5,3,4,2,9,10,10,7,9,7,7,1,4,7,6,8,9,10,3,7,1,1,1,7,8,7,9,3,2,3,2,2,3,3,1,9,5,2,1,2,4,1,45,1973,1,1,12,1,0,0,1,38,5,1,2.0375459472417186,2.468331534
ESS9e01_1,9,1.1,19035,GB,60,3,NA,5,5,5,2,2,4,2,3,4,5,4,3,3,1,3,1,3,6,4,3,3,4,2,4,4,4,4,1,0,0,8,1,3,2,1,3,4,2,1,4,6,2,1,1,2,2,61,1957,3,3,10,0,0,1,1,16,4,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19063,GB,900,5,540,3,2,5,2,3,3,2,3,5,4,4,3,5,NA,5,1,NA,1,0,1,1,6,6,NA,2,2,2,7,6,5,2,2,4,2,2,2,2,3,1,8,6,2,1,2,3,2,35,1983,1,2,17,1,0,0,1,40,NA,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19072,GB,15,5,60,5,8,8,3,2,2,3,1,8,8,6,6,7,8,9,1,6,7,5,4,7,8,8,7,2,2,2,7,7,8,7,7,6,3,2,1,2,3,1,5,6,2,1,1,1,2,55,1963,4,4,17,1,0,0,1,28,3,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19104,GB,60,2,NA,8,0,2,2,2,1,3,2,4,3,7,5,5,4,4,2,2,8,4,2,2,7,7,5,2,2,3,6,6,5,8,6,4,2,2,2,3,2,1,8,3,2,1,1,2,2,65,1953,1,2,15,0,0,0,1,4,9,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19113,GB,30,5,300,6,8,9,3,2,1,1,1,5,8,6,4,4,4,4,1,5,8,5,5,5,7,4,6,2,3,3,4,4,4,9,5,3,4,2,4,2,3,2,0,7,2,1,1,2,2,57,1961,1,3,13,1,0,0,1,38,9,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19138,GB,105,5,240,7,5,7,2,3,4,3,3,7,8,8,5,6,6,6,1,6,8,7,5,8,7,6,8,1,1,1,7,7,7,8,5,4,3,2,2,2,3,1,7,3,1,2,1,1,1,36,1982,6,2,18,1,0,0,1,43,9,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19176,GB,120,5,240,7,7,7,4,2,2,2,1,5,8,8,5,4,7,7,2,5,8,7,7,7,9,8,10,2,2,2,10,8,8,9,5,3,3,2,2,2,3,1,7,3,2,2,2,3,2,36,1982,3,1,15,1,0,0,1,40,3,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19179,GB,180,5,540,8,9,6,1,2,5,2,5,4,6,6,2,2,6,6,1,2,6,5,0,0,7,7,6,2,2,2,10,9,9,6,4,3,4,2,2,2,3,2,1,6,1,1,1,1,1,46,1972,6,2,20,1,0,0,2,50,4,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19222,GB,60,5,120,3,5,5,2,2,2,2,2,0,0,3,0,0,0,0,1,5,10,0,0,0,6,5,5,2,3,3,5,2,5,8,4,4,3,2,2,2,3,2,5,5,2,1,1,3,2,47,1971,1,3,13,0,1,0,1,20,2,2,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,19233,GB,60,5,660,7,8,8,4,3,2,3,2,8,8,10,7,7,8,8,2,5,7,7,6,8,9,8,5,1,1,1,8,8,8,9,6,3,3,2,2,1,3,2,0,7,1,1,1,2,2,26,1992,6,2,20,1,0,0,1,40,3,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19257,GB,0,4,300,7,6,8,4,2,2,2,4,3,3,7,2,2,4,4,1,0,7,3,5,5,5,1,5,2,2,2,4,4,4,10,7,6,4,2,3,2,3,2,0,7,2,1,1,1,2,NA,NA,1,3,20,1,0,0,1,21,2,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19274,GB,60,5,150,5,5,2,2,3,3,3,3,5,0,2,1,1,0,6,1,5,10,2,2,1,3,1,0,2,3,3,1,4,2,10,7,6,2,2,2,3,2,1,6,5,2,1,1,2,2,73,1945,1,4,10,0,0,0,1,38,NA,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19291,GB,15,4,30,2,2,5,3,2,5,3,4,1,7,7,0,0,2,2,2,5,5,3,0,3,2,2,3,3,3,3,5,2,3,5,6,4,3,2,1,1,3,2,2,7,1,1,1,2,1,24,1994,6,3,12,1,0,0,2,40,3,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19294,GB,45,4,30,6,7,9,2,2,2,4,2,6,5,8,6,6,5,4,1,7,10,8,8,8,9,8,6,2,2,3,5,5,8,9,7,4,2,2,1,1,3,1,7,2,2,1,2,7,1,40,1978,1,3,4,1,0,0,1,30,4,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19296,GB,150,5,150,7,6,7,1,2,4,2,4,4,4,4,2,3,5,2,1,2,8,5,1,3,6,6,7,2,3,3,9,9,8,7,4,2,2,2,3,3,1,1,6,5,2,1,2,1,1,67,1951,3,2,11,0,0,0,1,56,3,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19318,GB,120,1,NA,4,5,2,2,3,3,2,2,4,1,4,4,2,0,10,1,5,9,9,8,6,6,10,0,2,2,2,5,0,5,8,6,6,3,2,1,1,3,2,1,7,2,1,1,1,1,67,1951,6,4,11,0,0,0,2,55,1,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19330,GB,0,5,480,3,5,6,3,3,1,1,1,7,8,9,5,3,5,2,1,4,8,5,6,7,5,9,4,3,3,3,6,4,6,8,7,3,2,2,2,1,3,2,1,7,1,1,1,1,1,20,1998,6,1,15,1,0,0,1,39,3,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19332,GB,0,5,240,5,5,7,3,1,2,1,2,5,5,10,7,6,3,8,2,5,10,1,6,5,10,3,0,4,4,4,0,0,0,10,7,2,4,2,3,1,3,1,5,5,2,1,1,2,2,16,2002,6,3,12,0,0,0,NA,NA,NA,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19337,GB,2,5,120,5,9,7,4,2,1,3,3,3,6,NA,4,5,5,5,1,6,8,4,4,5,6,7,8,4,4,4,4,7,2,7,7,2,2,2,3,5,1,1,2,7,2,1,1,1,2,57,1961,4,3,11,0,0,0,1,36,NA,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19361,GB,15,5,120,3,5,7,3,3,1,3,4,4,7,7,3,2,0,4,1,2,8,7,7,7,6,7,0,2,2,2,8,10,8,8,6,2,2,2,1,1,3,1,9,3,1,1,1,1,1,69,1949,5,3,13,1,0,0,2,44,5,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19415,GB,50,2,NA,7,8,8,2,2,3,2,3,5,3,8,3,3,1,5,1,6,8,8,5,4,7,3,1,2,3,3,7,6,6,9,7,3,4,2,2,2,3,1,3,6,1,1,1,3,2,49,1969,1,3,18,1,0,0,1,40,9,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19416,GB,90,4,30,7,7,7,2,3,3,2,2,7,7,5,3,5,1,5,1,7,8,8,7,9,7,5,0,2,2,2,5,6,5,7,6,1,2,2,2,2,2,1,4,6,2,1,1,2,1,78,1940,1,4,17,0,0,0,1,50,NA,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19417,GB,180,5,420,6,4,4,1,3,4,3,3,8,3,6,4,4,0,5,1,7,9,6,7,8,8,7,0,2,2,2,9,7,7,9,3,2,2,2,1,2,3,2,3,6,1,1,1,1,1,58,1960,4,5,16,1,0,0,1,60,9,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19464,GB,10,5,180,4,7,5,3,3,1,2,2,5,5,7,3,5,2,NA,2,5,8,4,4,3,7,4,5,3,3,4,5,1,3,8,5,4,3,2,2,2,3,2,5,7,2,2,1,3,1,38,1980,1,3,13,1,0,0,2,40,2,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19476,GB,0,5,120,2,6,1,4,2,1,1,1,NA,8,1,5,2,NA,NA,2,0,0,NA,3,3,0,4,1,3,4,4,1,0,0,0,7,4,2,1,4,2,3,2,0,7,2,1,1,6,2,41,1977,3,3,9,0,0,0,1,NA,2,4,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19492,GB,30,5,30,6,8,6,2,3,3,3,2,6,6,8,5,5,4,6,1,5,4,7,6,4,8,8,5,2,2,2,9,3,5,5,6,3,2,2,2,1,2,1,7,6,2,1,1,1,2,67,1951,3,3,11,1,0,0,1,30,4,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19503,GB,50,5,120,7,7,5,2,3,3,3,3,6,8,8,6,5,5,6,1,5,7,7,3,7,4,6,5,2,2,2,7,7,7,7,4,3,3,2,1,2,3,2,2,5,2,1,1,4,1,43,1975,6,2,21,1,0,0,1,38,7,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19517,GB,60,5,150,4,4,4,1,1,3,2,5,0,0,8,0,10,0,5,1,4,5,5,0,2,5,1,7,2,2,2,5,0,1,8,7,5,4,1,3,4,1,1,6,6,1,1,1,2,1,64,1954,4,3,13,0,0,0,1,45,1,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19520,GB,300,4,600,5,5,3,2,3,2,3,2,5,9,5,3,5,0,8,1,7,9,5,1,5,9,3,8,2,4,2,3,2,2,10,4,2,3,2,2,2,3,2,0,7,2,1,1,2,1,50,1968,6,4,11,1,0,0,1,40,7,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19529,GB,0,5,300,4,3,4,2,3,2,3,1,3,5,3,3,3,3,3,2,NA,7,6,6,6,7,8,6,2,2,2,8,6,7,7,3,1,2,2,2,2,3,2,0,7,2,1,1,6,1,21,1997,6,2,15,1,0,0,1,39,10,2,2.546932434052148,2.468331534
ESS9e01_1,9,1.1,19536,GB,60,3,NA,6,5,6,3,2,1,2,1,3,5,6,0,0,0,3,2,8,7,3,2,2,0,10,10,3,3,3,4,0,0,6,3,2,1,1,4,5,1,1,7,4,1,1,1,1,2,59,1959,4,2,11,0,0,0,1,38,2,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19596,GB,30,5,240,4,5,4,3,2,2,2,2,7,8,9,7,6,7,7,2,NA,2,4,5,8,9,4,9,2,2,2,5,6,5,8,5,3,3,2,2,1,3,2,0,7,2,2,2,1,2,25,1993,6,1,13,1,0,0,1,47,4,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19615,GB,936,4,180,1,3,3,2,1,2,2,4,3,2,5,2,3,1,0,1,4,2,5,3,3,0,0,1,2,2,2,3,2,0,0,3,3,4,2,3,3,3,2,5,6,2,1,1,4,2,52,1966,1,1,13,0,1,0,1,20,NA,1,5.129688327929894,2.468331534
ESS9e01_1,9,1.1,19620,GB,110,5,30,6,5,4,2,3,3,2,4,6,4,5,4,5,3,6,1,5,7,6,6,4,4,8,4,2,2,2,6,3,5,8,4,2,1,2,3,2,3,2,4,7,1,1,1,1,1,71,1948,5,3,10,0,0,0,1,60,1,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19636,GB,0,5,540,2,5,8,4,NA,1,1,1,8,8,8,6,6,9,9,3,3,7,7,NA,8,8,8,8,2,2,2,8,8,7,8,7,2,4,2,2,1,3,2,0,7,2,2,2,1,2,35,1983,6,3,18,1,0,0,1,45,6,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19653,GB,0,5,360,8,6,6,3,2,3,2,3,4,7,8,3,4,4,7,1,10,10,8,7,7,8,6,2,3,3,3,4,5,3,9,7,5,NA,2,2,3,3,1,7,5,2,1,1,2,2,60,1958,1,4,11,1,0,0,1,30,6,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19700,GB,60,5,120,3,5,6,2,2,2,1,2,3,5,6,3,3,4,6,1,5,8,5,5,5,6,8,5,NA,NA,NA,5,9,9,8,6,3,4,2,3,2,3,2,8,7,2,1,1,2,2,65,1953,1,3,16,0,0,0,1,20,6,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19712,GB,30,5,60,8,7,5,1,2,3,2,2,5,6,9,2,2,3,4,3,3,10,3,0,5,5,3,5,1,1,1,10,10,8,10,6,4,3,2,1,2,2,2,0,7,1,2,2,2,2,77,1941,1,3,9,0,0,0,2,50,6,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19716,GB,150,5,720,8,8,7,1,3,2,2,3,5,7,8,6,5,6,7,1,3,8,5,5,5,7,7,7,2,2,2,7,7,7,8,6,3,3,2,1,1,3,2,1,7,2,1,1,2,1,56,1962,1,3,18,1,0,0,1,42,10,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19738,GB,360,5,180,7,7,6,2,2,2,2,3,1,7,8,2,2,1,7,1,6,7,3,0,7,7,5,5,1,1,2,7,8,8,8,6,4,4,1,3,3,3,2,4,4,2,1,1,1,2,66,1953,5,3,16,1,0,0,1,28,7,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19750,GB,0,4,360,3,3,5,4,2,2,3,1,4,0,7,0,0,3,2,1,5,4,5,4,4,7,3,5,2,2,2,4,4,4,7,2,1,1,1,2,2,3,1,2,7,2,1,1,4,1,51,1967,1,2,NA,1,0,0,1,48,7,1,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,19760,GB,60,5,120,7,6,7,1,3,3,4,5,7,8,8,7,6,7,9,1,4,7,6,4,6,8,6,5,2,2,2,8,10,8,7,4,4,4,1,1,1,3,2,0,7,2,1,1,3,1,57,1961,1,1,15,1,0,0,2,35,10,2,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,19805,GB,15,5,90,5,6,7,3,4,2,2,4,7,9,10,8,7,7,7,1,5,10,7,8,7,10,10,6,2,3,3,8,6,7,10,5,6,3,2,1,1,3,2,3,7,2,1,1,2,2,70,1948,1,4,11,0,0,0,1,35,6,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19840,GB,180,5,360,4,6,3,2,3,3,3,2,5,8,9,4,4,4,5,3,NA,6,4,4,7,5,8,5,1,1,1,7,7,7,6,4,4,2,2,3,3,1,2,1,6,2,1,1,4,2,19,1999,6,3,14,1,0,0,1,7,3,2,1.528159460431289,2.468331534
ESS9e01_1,9,1.1,19853,GB,60,1,NA,0,5,7,3,1,5,1,4,1,5,7,0,0,0,7,2,5,10,2,0,0,4,10,5,2,2,2,9,5,5,10,7,4,1,2,1,2,3,2,5,7,2,1,1,2,1,55,1964,1,5,20,1,0,0,2,40,10,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19869,GB,30,5,300,8,7,3,2,2,3,2,2,3,8,8,1,1,5,8,1,3,9,3,2,4,7,8,9,2,2,2,10,8,8,8,6,4,3,2,1,1,3,2,1,7,2,1,1,2,1,29,1989,1,3,18,1,0,0,1,2,10,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19904,GB,0,1,NA,8,8,8,4,1,2,2,3,5,5,7,4,4,2,5,1,5,7,5,3,5,7,6,2,2,3,4,6,5,5,7,4,4,2,1,2,2,3,2,0,7,2,1,1,1,2,80,1938,1,3,16,0,0,0,2,20,2,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19929,GB,10,5,20,5,7,7,2,3,3,2,2,3,6,6,5,5,7,9,1,5,3,5,3,6,4,6,5,2,2,2,7,5,6,3,4,2,2,2,2,2,3,1,3,7,2,1,1,1,2,66,1952,1,3,16,0,0,0,1,50,8,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,19971,GB,60,3,NA,6,7,8,3,4,2,3,2,7,8,8,6,6,5,5,1,5,8,6,6,5,6,6,6,2,2,2,6,6,2,9,6,4,4,2,1,2,3,2,3,7,2,1,1,2,1,61,1957,1,2,10,1,0,0,1,37,6,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,19996,GB,90,5,120,8,9,9,1,4,3,4,4,10,8,8,6,6,10,10,1,7,9,5,3,9,7,7,10,1,1,2,10,10,10,10,6,1,3,2,1,2,3,2,0,7,2,1,1,2,1,59,1959,1,2,25,0,0,0,1,60,5,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20076,GB,15,5,60,3,5,6,3,2,2,1,1,0,2,0,0,0,2,4,1,6,4,3,4,5,6,3,3,2,2,2,6,4,5,6,3,4,1,2,3,2,2,2,0,7,2,1,1,3,2,37,1981,6,4,18,1,0,0,1,22,8,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20082,GB,30,1,NA,5,5,7,2,3,1,3,1,5,5,5,5,5,NA,NA,1,8,6,5,6,NA,10,5,NA,3,3,3,6,5,7,5,3,4,2,2,2,2,2,2,3,6,2,1,1,1,2,88,1930,1,2,13,0,0,0,1,40,NA,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,20110,GB,540,4,60,2,3,3,3,2,3,2,2,1,2,1,0,0,0,2,1,5,7,5,1,5,5,6,0,3,3,4,4,4,4,7,4,2,3,2,2,3,3,1,4,6,2,1,1,1,1,67,1951,5,4,10,1,0,0,1,NA,5,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,20126,GB,45,5,300,6,6,6,2,2,2,2,3,2,5,5,2,1,2,2,2,0,8,3,2,3,5,6,8,1,1,1,10,9,10,8,6,4,4,2,2,2,3,2,0,7,1,2,2,2,1,22,1996,6,1,20,1,0,0,1,28,7,2,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20138,GB,60,4,60,6,7,5,3,4,1,3,4,3,7,8,2,2,NA,2,2,3,6,4,4,6,NA,6,5,2,2,2,8,8,8,7,4,3,1,2,2,2,1,1,1,7,2,1,1,1,1,68,1950,4,4,13,0,0,0,2,85,NA,1,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,20149,GB,30,5,120,3,4,5,2,4,3,3,3,5,8,9,2,5,4,1,2,5,7,7,5,8,7,5,5,2,3,3,6,5,5,7,5,2,2,2,2,2,3,1,8,6,2,1,2,3,1,40,1978,1,3,17,1,0,0,1,46,3,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20223,GB,90,5,360,5,7,6,3,2,1,3,1,7,9,9,5,5,8,9,1,5,8,6,7,8,7,6,6,2,2,2,7,7,7,8,4,3,2,2,3,2,3,2,0,7,2,1,1,2,2,48,1970,1,3,11,1,0,0,1,36,4,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20271,GB,30,5,240,3,5,6,1,3,2,3,3,7,7,9,6,5,7,6,3,5,6,5,4,8,8,3,10,1,2,2,8,8,7,6,5,1,4,2,2,3,3,1,10,3,2,2,2,2,2,45,1973,5,1,22,1,0,0,1,50,5,3,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,20321,GB,600,5,120,6,6,6,3,2,2,2,2,4,4,4,4,4,4,4,1,7,7,6,6,7,7,8,6,2,2,2,7,5,7,8,5,4,3,2,2,2,3,1,7,4,2,1,1,1,1,83,1935,4,1,7,0,0,0,1,40,3,2,0.5093864868104296,2.468331534
ESS9e01_1,9,1.1,20329,GB,60,5,540,8,5,8,2,4,3,4,4,8,9,10,6,6,5,7,1,7,9,8,7,8,7,7,6,1,1,3,7,9,8,9,5,5,4,2,1,2,3,1,8,4,2,1,1,3,1,31,1987,1,1,11,1,0,0,1,40,8,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20345,GB,45,5,480,7,8,5,2,4,2,2,2,8,9,8,7,7,7,8,1,4,9,4,4,8,7,5,8,2,2,2,8,9,8,9,4,4,4,1,2,1,2,1,7,5,2,1,1,4,1,37,1981,1,3,19,1,0,0,1,60,10,1,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20357,GB,60,1,NA,2,1,1,2,2,1,2,2,4,9,0,2,2,NA,NA,1,NA,3,4,3,4,7,7,NA,3,2,2,6,6,5,4,1,1,1,2,4,3,1,1,10,3,2,1,2,1,1,61,1957,1,2,20,1,0,0,2,20,NA,3,1.0187729736208593,2.468331534
ESS9e01_1,9,1.1,20377,GB,20,5,240,7,8,7,2,1,2,1,2,10,8,9,7,7,9,8,3,5,8,6,4,7,5,6,NA,1,1,1,8,10,10,9,7,6,3,2,1,1,3,2,2,7,2,1,1,4,2,15,2003,6,4,11,0,0,0,1,5,NA,NA,2.0375459472417186,2.468331534
